area;ciudad;conglomerado;vivienda;hogar;persona;s1p2;s1p3;s1p3b;s1p4;s1p5a;s1p5b;s1p6;s1p7;s1p8;s1p9;s1p10;s1p11;s1p12a;s1p12b;s1p13;s1p14a;s1p14c;s2p1;s2p2a;s2p2b;s2p3;s2p41;s2p42;s2p43;s2p44;s2p45;s2p5;s2p6;s2p7a;s2p7b;s2p8;s2p9;s2p10a;s2p10b;s6p1a;s6p1b;s6p2;s6p3;s6p4;s6p4a;s6p4b;s6p4c;s6p4d;s7p1a;s7p1b;s7p1a1;s7p1b1;s7p1b2;s7p1b3;s7p1b4;s7p1b5;s7p1b6;s7p2;s7p211;s7p212;s7p213;s7p214;s7p3;s7p4;s7p5;s7p6;s7p71;s7p72;s7p73;s7p74;s7p75;s7p76;s7p77;s7p78;s7p79;upm;estrato;fexp;id_hogar;id_per
1;090650;009901;01;1;04;1;14;2;3;10;10;6;3;3;6;1; ;5;9;1; ; ;1;4;10;1;1;1;1;2;1;1;1;2; ;1;2;2; ;1;1;4;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;13;13;1;1;2;1; ; ; ; ; ; ; ; ; ;090650009901;911;522,884065456633;090650009901011;09065000990101104
1;090650;009901;03;1;01;1;50;1;1;2;10;1;3;3;6;2;5;8;2; ;1;550608;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;0;1;0;1;1;1;1;1;1;1;1;2;1;1;2;10;13;1;1;3;1;1;1;1;1;1;1;1;1;1;090650009901;911;455,604632236337;090650009901031;09065000990103101
1;090650;009901;03;1;02;2;44;2;2;2;10;1;3;3;6;2;5;8;2; ;1;550608;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;1;4;0;2;0;1;1;1;1;1;1;1;1;2;1;1;2;5;10;1;1;3;1;1;1;1;2;1;1;1;1;2;090650009901;911;448,919841815063;090650009901031;09065000990103102
1;090650;009901;03;1;03;2;20;2;3;10;10;6;3;3;6;1; ;7;3; ; ; ;1;8;1; ; ; ; ; ; ;3;3;2; ; ; ; ; ;1;1;3;2;1;1;0;1;0;1;1;1;1;1;1;1;1;2;1;1;2;5;7;1;1;2;1;1;1;1;1;1;1;1;1;2;090650009901;911;448,919841815063;090650009901031;09065000990103103
1;090650;009901;03;1;04;1;17;2;3;10;10;6;3;3;6;1; ;7;2; ; ; ;1;6;3;1;1;1;1;1;1;3;3;1;70; ; ; ; ;1;2;3;2;1;3;0;1;0;2; ; ; ; ; ; ; ; ;1;2;5;13;13;1;1;3;1;1;1;1;1;1;1;2;2;2;090650009901;911;455,604632236337;090650009901031;09065000990103104
1;090650;009901;03;1;05;2;14;2;3;10;10;6;3;3;6;1; ;5;9;1; ; ;1;4;10;1;1;1;1;1;1;3;3;1;70;2;2;2; ;1;2;3;2;1;2;0;0;30;2; ; ; ; ; ; ; ; ;1;2;5;7;13;1;1;3;1; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901031;09065000990103105
1;090650;009901;03;1;06;1;11;2;3;10;10; ;3;3;6;1; ;5;6;1; ; ;1;4;7;1;1;1;1;1;1;3;3;1;20;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;13;13;1;1;2;1; ; ; ; ; ; ; ; ; ;090650009901;911;522,884065456633;090650009901031;09065000990103106
1;090650;009901;05;1;01;2;40;1;1;10;10;2;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;13;13;13;5;1;1;1;1;1;2;2;2;2;2;2;2;090650009901;911;448,919841815063;090650009901051;09065000990105101
1;090650;009901;05;1;02;2;10;2;3;10;10; ;3;3;6;1; ;5;4;1; ; ;1;4;5;1;2;2;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;5;13;13;13;5;1;1;1; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901051;09065000990105102
1;090650;009901;06;1;01;1;27;1;1;1;10;5;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;2;8;13;13;1;1;3;2; ; ; ; ; ; ; ; ; ;090650009901;911;455,604632236337;090650009901061;09065000990106101
1;090650;009901;06;1;02;2;24;2;2;10;10;5;3;3;6;2;3;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;2;8;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090650009901;911;448,919841815063;090650009901061;09065000990106102
1;090650;009901;06;1;03;2;3;2;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901061;09065000990106103
1;090650;009901;07;1;01;1;61;1;1;10;10;2;3;3;5;2;7;4;2;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;455,604632236337;090650009901071;09065000990107101
1;090650;009901;08;1;01;1;62;2;1;10;10;1;3;3;6;2;7;9;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;455,604632236337;090650009901081;09065000990108101
1;090650;009901;08;1;02;2;44;2;2;10;10;1;3;3;6;2;8;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;448,919841815063;090650009901081;09065000990108102
1;090650;009901;08;1;03;1;17;2;3;10;10;6;3;3;6;1; ;7;2; ; ; ;1;6;3;1;1;1;1;1;2;1;1;2; ; ; ; ; ;1;1;3;2;1;3;0;2;0;1;1;1;1;1;1;1;1;2;1;1;2;5;7;1;1;3;2; ; ; ; ; ; ; ; ; ;090650009901;911;455,604632236337;090650009901081;09065000990108103
1;090650;009901;08;1;04;2;22;1;7;10;10;6;3;3;6;1; ;9;5; ;2; ;1;8;6; ; ; ; ; ; ;1;1;2; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;5;8;1;1;4;1;1;1;1;1;1;1;1;1;1;090650009901;911;448,919841815063;090650009901081;09065000990108104
1;090650;009901;09;1;01;2;77;1;1;10;10;4;3;3;6;2;1;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;448,919841815063;090650009901091;09065000990109101
1;090650;009901;11;1;01;1;52;1;1;10;10;6;3;3;6;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;455,604632236337;090650009901111;09065000990111101
1;090650;009901;11;1;02;2;26;2;3;10;10;2;3;3;6;2;15;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;3;2; ; ; ; ; ; ; ; ; ;090650009901;911;448,919841815063;090650009901111;09065000990111102
1;090650;009901;11;1;03;1;7;2;5;10;10; ;3;3;6;1; ;5;1;1; ; ;1;4;2;1;2;2;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;522,884065456633;090650009901111;09065000990111103
1;090650;009901;13;1;01;1;63;2;1;1;10;1;3;3;6;2;1;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;455,604632236337;090650009901131;09065000990113101
1;090650;009901;13;1;02;2;59;2;2;10;10;1;3;3;6;2;1;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;448,919841815063;090650009901131;09065000990113102
1;090650;009901;13;1;03;2;34;1;4;10;10;2;3;3;6;2;8;4;4;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;5;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;090650009901;911;448,919841815063;090650009901131;09065000990113103
1;090650;009901;13;1;04;2;15;2;5;10;10;6;3;3;6;1; ;5;10;1; ; ;1;6;1;1;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;13;13;1;1;2;1;1;1;1;2;2;2;2;1;2;090650009901;911;448,919841815063;090650009901131;09065000990113104
1;090650;009901;13;1;05;1;13;2;5;10;10;6;3;3;6;1; ;5;9;1; ; ;1;4;10;1;1;1;1;1;1;1;1;2; ;1;2;1;1;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;7;13;1;1;1;1; ; ; ; ; ; ; ; ; ;090650009901;911;522,884065456633;090650009901131;09065000990113105
1;090650;009901;13;1;06;2;9;2;5;10;10; ;3;3;6;1; ;5;4;1; ; ;1;4;5;1;2;2;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901131;09065000990113106
1;090650;009901;13;1;07;1;7;2;5;10;10; ;3;3;6;1; ;5;2;1; ; ;1;4;3;1;2;2;1;2;2;1;1;2; ;1;1;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;522,884065456633;090650009901131;09065000990113107
1;090650;009901;14;1;01;1;54;1;1;1;10;1;3;3;6;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;1;1;1;1;2;2;2;2;2;2;2;090650009901;911;455,604632236337;090650009901141;09065000990114101
1;090650;009901;14;1;02;2;48;2;2;2;10;1;3;3;6;2;5;9;5; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;2;1;1;1;1;1;1;2;1;2;2;090650009901;911;448,919841815063;090650009901141;09065000990114102
1;090650;009901;14;1;03;2;31;2;3;1;10;1;3;3;6;2;5;8;2; ;1;540906;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;6;10;1;1;3;1;1;1;1;1;1;2;1;2;2;090650009901;911;448,919841815063;090650009901141;09065000990114103
1;090650;009901;14;1;04;2;24;2;3;10;10;2;3;3;6;2;15;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;2;1;2;2;2;1;2;2;2;2;2;090650009901;911;448,919841815063;090650009901141;09065000990114104
1;090650;009901;14;1;05;2;22;2;3;10;10;2;3;3;6;1; ;7;3; ; ; ;1;8;1; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;2;1;6;0;0;0;1;1;1;1;1;1;1;1;1;1;2;7;13;13;1;1;2;1;2;2;2;1;1;2;1;2;2;090650009901;911;448,919841815063;090650009901141;09065000990114105
1;090650;009901;14;1;06;1;35;2;4;1;10;1;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;2;1;2;2;2;2;2;2;2;2;2;090650009901;911;455,604632236337;090650009901141;09065000990114106
1;090650;009901;14;1;07;2;13;2;5;1;10;2;3;3;6;1; ;5;7;1; ; ;1;4;8;1;1;1;1;2;2;3;1;2; ;1;2;1;1;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;7;13;1;1;3;1; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901141;09065000990114107
1;090650;009901;14;1;08;1;11;2;5;1;10; ;3;3;6;1; ;5;6;1; ; ;1;4;7;1;2;2;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;7;13;1;1;3;1; ; ; ; ; ; ; ; ; ;090650009901;911;522,884065456633;090650009901141;09065000990114108
1;090650;009901;14;1;09;2;8;2;5;1;10; ;3;3;6;1; ;5;3;1; ; ;1;4;4;1;2;2;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;7;13;13;1;1;3;1; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901141;09065000990114109
1;090650;009901;14;1;10;2;6;2;5;10;10; ;3;3;6;1; ;5;1;2; ; ;1;4;2;1;2;2;1;2;2;1;1;2; ;1;2;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;7;13;13;1;1;3;1; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901141;09065000990114110
1;090650;009901;16;1;01;1;27;1;1;10;10;5;3;3;6;2;5;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;13;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090650009901;911;455,604632236337;090650009901161;09065000990116101
1;090650;009901;16;1;02;2;27;2;2;10;10;5;3;3;6;2;8;6;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;1;2;0;0;0;1;1;1;1;1;1;1;1;2;1;1;2;13;13;1;1;3;2; ; ; ; ; ; ; ; ; ;090650009901;911;448,919841815063;090650009901161;09065000990116102
1;090650;009901;16;1;03;2;10;2;3;10;10; ;3;3;6;1; ;5;4;1; ; ;1;4;5;1;2;2;1;2;2;1;1;2; ;1;2;1;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901161;09065000990116103
1;090650;009901;16;1;04;2;8;2;3;10;10; ;3;3;6;1; ;5;2;1; ; ;1;4;3;1;2;2;1;2;2;1;1;2; ;1;2;1;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650009901;911;576,883351247425;090650009901161;09065000990116104
1;090650;012102;01;1;01;2;24;1;1;1;10;6;3;3;6;2;2;9;5; ;1;650901;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;250,659604286333;090650012102011;09065001210201101
1;090650;012102;04;1;01;1;47;1;1;10;10;1;3;3;6;2;2;8;3; ;1;550610;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;254,392134608359;090650012102041;09065001210204101
1;090650;012102;04;1;02;2;39;2;2;1;10;1;3;3;6;2;2;9;5; ;1;650319;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;250,659604286333;090650012102041;09065001210204102
1;090650;012102;04;1;03;1;16;2;3;1;10;6;3;3;6;1; ;7;1; ; ; ;1;6;2;1;1;1;1;1;1;3;3;2; ; ; ; ; ;2; ;2;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;254,392134608359;090650012102041;09065001210204103
1;090650;012102;04;1;04;1;9;2;3;1;10; ;3;3;6;1; ;5;4;1; ; ;1;4;5;1;1;1;1;1;1;1;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;291,958387058736;090650012102041;09065001210204104
1;090650;012102;04;1;05;1;1;2;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090650012102;913;291,958387058736;090650012102041;09065001210204105
1;090650;012102;05;1;01;1;36;2;1;10;10;1;3;3;6;2;2;9;5; ;1;650722;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;3;4;1;1;6;1;1;2;2;1;1;2;1;1;2;090650012102;913;254,392134608359;090650012102051;09065001210205101
1;090650;012102;05;1;02;2;34;1;2;10;10;1;3;3;6;2;2;9;5; ;1;650705;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;250,659604286333;090650012102051;09065001210205102
1;090650;012102;05;1;03;1;2;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090650012102;913;291,958387058736;090650012102051;09065001210205103
1;090650;012102;06;1;01;1;36;2;1;10;10;1;4;4;7;2;5;9;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;5;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;4;10;1;1;6;1;1;1;1;2;1;2;1;2;2;090650012102;913;254,392134608359;090650012102061;09065001210206101
1;090650;012102;06;1;02;2;34;1;2;1;10;1;4;4;7;2;2;9;6; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;4;10;1;1;6;1;1;1;1;1;1;2;2;2;2;090650012102;913;250,659604286333;090650012102061;09065001210206102
1;090650;012102;06;1;03;2;13;2;3;1;10;6;4;4;7;1; ;5;8;1; ; ;1;4;9;1;1;1;1;1;1;3;3;2; ;2;2;2; ;2; ;2;1;1;5;0;2;0;1;1;1;1;1;1;2;2;1;1;1;2;5;7;1;1;3;1; ; ; ; ; ; ; ; ; ;090650012102;913;322,109515049288;090650012102061;09065001210206103
1;090650;012102;08;1;01;1;53;2;1;5;10;1;3;3;7;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;3;4;10;10;1;1;5;1;1;2;2;1;2;2;2;2;2;090650012102;913;254,392134608359;090650012102081;09065001210208101
1;090650;012102;08;1;02;2;50;2;2;5;10;1;3;3;7;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;3;5;10;10;1;1;6;1;1;1;2;1;2;1;2;2;2;090650012102;913;250,659604286333;090650012102081;09065001210208102
1;090650;012102;08;1;03;2;28;1;3;5;10;6;3;3;7;2;2;9;5; ;1;650405;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;3;8;10;11;1;1;5;1;1;2;2;1;2;2;2;2;2;090650012102;913;250,659604286333;090650012102081;09065001210208103
1;090650;012102;08;1;04;2;19;2;3;5;10;6;3;3;7;1; ;9;1; ;2; ;1;8;2; ; ; ; ; ; ;3;3;2; ; ; ; ; ;2; ;3;2;1;4;20;0;0;1;1;1;1;1;1;1;1;1;1;3;8;10;11;1;1;5;1;1;1;1;1;1;1;1;1;2;090650012102;913;250,659604286333;090650012102081;09065001210208104
1;090650;012102;09;1;01;1;61;1;1;1;5;1;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;2;2;2;2;2;1;1;4;7;11;1;1;8;2; ; ; ; ; ; ; ; ; ;090650012102;913;254,392134608359;090650012102091;09065001210209101
1;090650;012102;09;1;02;2;55;2;2;10;10;1;3;3;6;2;8;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;2;2;2;2;2;1;1;4;7;11;1;1;4;1;1;1;2;2;1;1;2;2;2;090650012102;913;250,659604286333;090650012102091;09065001210209102
1;090650;012102;09;1;03;1;7;2;5;10;10; ;3;3;6;1; ;5;1;1; ; ;1;4;2;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;291,958387058736;090650012102091;09065001210209103
1;090650;012102;10;1;01;1;38;2;1;1;10;1;3;3;7;2;2;10;2; ;1;730301;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;4;10;2;1;6;1;1;1;1;2;1;2;1;1;2;090650012102;913;254,392134608359;090650012102101;09065001210210101
1;090650;012102;10;1;02;2;38;1;2;1;10;1;3;3;7;2;2;9;6; ;1;650301;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;4;10;2;1;5;1;1;1;1;2;1;2;1;1;2;090650012102;913;250,659604286333;090650012102101;09065001210210102
1;090650;012102;10;1;03;2;11;2;3;1;10; ;3;3;7;1; ;5;7;1; ; ;1;4;8;1;1;1;1;1;1;3;2;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;2;2;1;1;1;5;7;8;1;1;6;1; ; ; ; ; ; ; ; ; ;090650012102;913;322,109515049288;090650012102101;09065001210210103
1;090650;012102;11;1;01;1;33;1;1;6;10;5;4;4;6;2;5;9;5; ;1;650605;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;1;0;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;3;10;1;1;1;1;1;1;1;1;1;1;1;1;2;090650012102;913;254,392134608359;090650012102111;09065001210211101
1;090650;012102;11;1;02;2;34;2;2;2;6;5;3;3;6;2;5;9;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1;1;0;0;2;0;1;1;1;1;1;1;1;1;1;1;1;2;7;10;2;1;13;1;1;1;1;1;1;1;1;1;2;090650012102;913;250,659604286333;090650012102111;09065001210211102
1;090650;012102;11;1;03;1;8;2;3;2;6; ;3;3;6;1; ;5;3;1; ; ;1;4;4;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;291,958387058736;090650012102111;09065001210211103
1;090650;012102;11;1;04;2;4;2;3;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090650012102;913;322,109515049288;090650012102111;09065001210211104
1;090650;012102;12;1;01;1;52;2;1;10;10;1;3;3;6;2;2;9;4; ;1;650407;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;3;4;1;1;2;1;2;2;1;2;2;2;2;2;2;090650012102;913;254,392134608359;090650012102121;09065001210212101
1;090650;012102;12;1;02;2;44;1;2;1;10;1;3;3;6;2;5;9;6; ;1;650919;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090650012102;913;250,659604286333;090650012102121;09065001210212102
1;090650;012102;12;1;03;2;12;2;3;10;10;6;3;3;6;1; ;5;7;1; ; ;1;4;8;1;1;1;1;1;1;3;2;2; ;2;2;2; ;2; ;2;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;322,109515049288;090650012102121;09065001210212103
1;090650;012102;12;1;04;2;11;2;3;1;10; ;3;3;6;1; ;5;6;1; ; ;1;4;7;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;322,109515049288;090650012102121;09065001210212104
1;090650;012102;12;1;05;2;9;2;3;1;10; ;3;3;6;1; ;5;5;1; ; ;1;4;6;1;1;1;1;1;1;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090650012102;913;322,109515049288;090650012102121;09065001210212105
1;090650;012102;15;1;01;1;35;1;1;10;10;2;3;3;6;2;2;9;4; ;1;650405;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;2;3;10;1;1;5;1;1;1;1;1;1;1;1;1;2;090650012102;913;254,392134608359;090650012102151;09065001210215101
