area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;sp01;af101;af102h;af102m;af201cod;af201d;af201h;af201m;af202cod;af202d;af202h;af202m;af203cod;af203d;af203h;af203m;af204h;af204m;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;10150;000801;058;06;1;02;2;23;4;10;10;1;2; ; ; ;3;9;1; ;2; ;6;2;120550;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;200;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;2; ; ; ;1;7;2;0;2; ; ; ;4;0;1;2712;135,365949761653;5; ;303,333333333333;0;0;9; ; ; ; ; ;010150000801;01015000080105806;010150000801058061;01015000080105806102;202412
1;10150;000801;058;06;1;03;2;3;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;70150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;135,365949761653; ; ;303,333333333333;0;0;0; ; ; ; ; ;010150000801;01015000080105806;010150000801058061;01015000080105806103;202412
1;10150;000801;058;08;1;01;2;82;1;1;10;4;2; ; ; ;1;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;400;1;400;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;135,365949761653;4; ;800;0;0;9; ; ; ; ; ;010150000801;01015000080105808;010150000801058081;01015000080105808101;202412
1;10150;001103;058;01;1;01;2;43;1;10;10;6;2; ; ; ;3;6;4; ; ; ;6;2;70950;2;1; ; ; ; ; ;20;1; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;3;1;2;2;2;2;2;2;2;2;2;2;20;8;1;1; ; ;1;20; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;230;0;1;30; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;1;2;0;30;1;7;1;0;2;0;1;2713;145,926015922441;4;260;117,333333333333;0;0;4;1; ;3;9;20;010150001103;01015000110305801;010150001103058011;01015000110305801101;202412
1;10150;001103;058;01;1;02;2;29;3;10;10;6;2; ; ; ;3;5;10;1; ; ;6;2;70950;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;8;12; ; ; ;1;2;12;1410;7533;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;90;2; ;2; ;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;1;10; ; ; ;2; ; ; ;2; ; ; ;1;7;2;0;2;0;1;2713;145,926015922441;3; ;117,333333333333;0;0;7; ;1; ; ; ;010150001103;01015000110305801;010150001103058011;01015000110305801102;202412
1;10150;001103;058;01;1;03;2;6;5;10;10; ;1;1;1;4; ;5;1;2; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;117,333333333333;0;0;0; ; ; ; ; ;010150001103;01015000110305801;010150001103058011;01015000110305801103;202412
1;10150;001103;058;02;1;01;1;69;1;1;10;1;2; ; ; ;1;6;3; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1100;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;6;1;0;1;1;1;30;2;0;1;2713;145,926015922441;3; ;560;0;0;9; ; ; ; ; ;010150001103;01015000110305802;010150001103058021;01015000110305802101;202412
1;10150;001103;058;02;1;02;2;60;2;2;10;1;2; ; ; ;1;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;1;120;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;2; ; ; ;1;3;2;0;2;0;1;2713;145,926015922441;4; ;560;0;0;9; ; ; ; ; ;010150001103;01015000110305802;010150001103058021;01015000110305802102;202412
1;10150;001103;058;02;1;03;1;29;3;10;10;6;2; ; ; ;2;9;5; ;1;30840101;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4772;2250;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1;3;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;460;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;2; ; ; ;1;6;1;0;3;0;1;2713;145,926015922441;5;460;560;0;0;1;1; ;1;2;7;010150001103;01015000110305802;010150001103058021;01015000110305802103;202412
1;10150;001103;058;03;1;01;1;68;1;10;10;1;2; ; ; ;1;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;30;1; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4799;9520;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;40;3;1;1;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;5;1000;2; ;700; ; ; ; ; ; ; ;2; ;2; ;2; ;1;600;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;2; ; ; ;1;3;0;40;1;4;1;0;10;1;1;2713;145,926015922441;3;300;450;0;0;4;1; ;2;9;7;010150001103;01015000110305803;010150001103058031;01015000110305803101;202412
1;10150;001103;058;03;1;02;2;65;2;10;10;1;2; ; ; ;1;4;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;2;1;0;1;3;1;0;6;0;1;2713;145,926015922441;3; ;450;0;0;9; ; ; ; ; ;010150001103;01015000110305803;010150001103058031;01015000110305803102;202412
1;10150;001103;058;04;1;01;1;38;1;10;10;1;2; ; ; ;5;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;16;1; ;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1622;7115;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;8;6;1;1;2;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;500;2; ;30; ; ; ; ; ; ; ;2; ;2; ;1;270;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;2; ; ; ;2; ; ; ;1;5;1;0;1;0;1;2713;145,926015922441;4;470;287,25;0;0;1;1; ;2;7;3;010150001103;01015000110305804;010150001103058041;01015000110305804101;202412
1;10150;001103;058;04;1;02;2;33;2;10;10;1;2; ; ; ;5;4;6;1; ; ;6;2;11050;2;1; ; ; ; ; ;22;4; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;1410;7533;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;15;1;1;6;2;1;1;45; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;400;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ;2; ; ; ;2; ; ; ;1;5;1;0;10;0;1;2713;145,926015922441;3;400;287,25;0;0;4;1; ;1;7;3;010150001103;01015000110305804;010150001103058041;01015000110305804102;202412
1;10150;001103;058;04;1;03;1;16;3;10;10;6;1;1;1;4; ;7;2; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;4; ;287,25;0;0;9; ; ; ; ; ;010150001103;01015000110305804;010150001103058041;01015000110305804103;202412
1;10150;001103;058;04;1;04;1;7;3;10;10; ;1;1;1;4; ;5;2;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;7;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;287,25;0;0;0; ; ; ; ; ;010150001103;01015000110305804;010150001103058041;01015000110305804104;202412
1;10150;001103;058;05;1;01;2;78;1;10;10;2;2; ; ; ;1;4;3;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;200;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;504;0;0;9; ; ; ; ; ;010150001103;01015000110305805;010150001103058051;01015000110305805101;202412
1;10150;001103;058;05;1;02;1;38;5;1;10;6;2; ; ; ;2;10;1; ;1;50720502;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1080;1212;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;15;1;1;20;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;700;100;1;8; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;1;4;2;0;1;5;0;30;1;5;1;0;5;0;1;2713;145,926015922441;5;808;504;0;0;1;1; ;1;1;3;010150001103;01015000110305805;010150001103058051;01015000110305805102;202412
1;10150;001103;058;06;1;01;1;58;1;10;10;2;2; ; ; ;5;4;6;1; ; ;6;2;110150;3;1; ; ; ; ; ;44; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4100;7112;4; ; ; ;6;1;2;2;2;2;2;2;2;2;2;2;25;2;1;3;2;2;1;44; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;520;0;1;72; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88;88;1;2713;145,926015922441;3;592;133,375;0;0;1;1; ;2;7;6;010150001103;01015000110305806;010150001103058061;01015000110305806101;202412
1;10150;001103;058;06;1;02;2;25;3;10;10;6;2; ; ; ;4;5;10;1; ; ;6;2;111154;1;1; ; ; ; ; ;50; ;1;1;2; ;6; ; ; ; ; ; ; ; ; ; ;5610;5120;2; ; ; ;3;1;2;2;2;2;2;2;2;2;2;2;0;1;1;4;2;1;1;50; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;400;0;1;60; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;5;0;15;1;5;2;0;3;0;1;2713;145,926015922441;3;460;133,375;0;0;1;1; ;1;5;9;010150001103;01015000110305806;010150001103058061;01015000110305806102;202412
1;10150;001103;058;06;1;03;1;21;3;10;10;6;1;2;1;4; ;7;2; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;5;0;30;1;5;1;0;9;0;1;2713;145,926015922441;4; ;133,375;0;0;9; ; ; ; ; ;010150001103;01015000110305806;010150001103058061;01015000110305806103;202412
1;10150;001103;058;06;1;04;2;19;3;10;10;6;1;2;1;4; ;7;1; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;5;2;0;1;5;2;0;4;0;1;2713;145,926015922441;4; ;133,375;0;0;9; ; ; ; ; ;010150001103;01015000110305806;010150001103058061;01015000110305806104;202412
1;10150;001103;058;06;1;05;2;17;3;10;10;6;2; ; ; ;3;5;9;1; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;6;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;133,375;0;0;9; ; ; ; ; ;010150001103;01015000110305806;010150001103058061;01015000110305806105;202412
1;10150;001103;058;06;1;06;2;16;3;10;10;6;1;2;1;4; ;5;8;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;5;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;133,375;0;0;9; ; ; ; ; ;010150001103;01015000110305806;010150001103058061;01015000110305806106;202412
1;10150;001103;058;06;1;07;1;12;3;10;10;6;1;2;1;4; ;5;7;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;133,375;0;0;0; ; ; ; ; ;010150001103;01015000110305806;010150001103058061;01015000110305806107;202412
1;10150;001103;058;06;1;08;2;10;3;10;10; ;1;1;1;4; ;5;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;133,375;0;0;0; ; ; ; ; ;010150001103;01015000110305806;010150001103058061;01015000110305806108;202412
1;10150;001103;058;07;1;01;1;38;1;10;10;1;2; ; ; ;5;4;5;1; ; ;6;2;111158;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;9;1;4100;9313;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;360;2; ;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;9;8; ; ; ;2; ; ; ;1;3;1;0;1;3;1;0;3;0;1;2713;145,926015922441;3; ;84,8;1;0;7; ;1; ; ; ;010150001103;01015000110305807;010150001103058071;01015000110305807101;202412
1;10150;001103;058;07;1;02;2;38;2;10;10;1;2; ; ; ;3;4;6;1; ; ;6;2;111158;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;2; ; ; ;1;2;0;30;1;3;1;0;2;0;1;2713;145,926015922441;3; ;84,8;1;0;9; ; ; ; ; ;010150001103;01015000110305807;010150001103058071;01015000110305807102;202412
1;10150;001103;058;07;1;03;1;17;3;10;10;6;1;1;1;4; ;7;2; ; ; ;6;2;190150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;7;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;4; ;84,8;1;0;9; ; ; ; ; ;010150001103;01015000110305807;010150001103058071;01015000110305807103;202412
1;10150;001103;058;07;1;04;2;15;3;10;10;6;1;1;1;4; ;5;10;1; ; ;6;2;111150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;84,8;1;0;9; ; ; ; ; ;010150001103;01015000110305807;010150001103058071;01015000110305807104;202412
1;10150;001103;058;07;1;05;2;11;3;10;10; ;1;1;1;4; ;5;6;1; ; ;6;2;111150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;145,926015922441;3; ;84,8;1;0;0; ; ; ; ; ;010150001103;01015000110305807;010150001103058071;01015000110305807105;202412
1;10150;004502;050;01;1;01;2;54;1;10;10;3;2; ; ; ;11;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;340;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;3;1;0;1;5;0;20;3;0;1;2712;144,874313459483;4; ;68;1;0;9; ; ; ; ; ;010150004502;01015000450205001;010150004502050011;01015000450205001101;202412
1;10150;004502;050;01;1;02;2;24;3;10;10;6;2; ; ; ;2;9;4; ;1;30110301;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;8;12; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;8;8; ; ; ;2; ; ; ;1;4;2;0;1;4;1;0;3;0;1;2712;144,874313459483;5; ;68;1;0;7; ;1; ; ; ;010150004502;01015000450205001;010150004502050011;01015000450205001102;202412
1;10150;004502;050;01;1;03;1;17;3;10;10;6;1;1;1;4; ;7;2; ; ; ;7;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;2;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;144,874313459483;4; ;68;1;0;9; ; ; ; ; ;010150004502;01015000450205001;010150004502050011;01015000450205001103;202412
1;10150;004502;050;01;1;04;1;15;5;10;10;6;1;1;1;4; ;5;10;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;144,874313459483;3; ;68;1;0;9; ; ; ; ; ;010150004502;01015000450205001;010150004502050011;01015000450205001104;202412
1;10150;004502;050;01;1;05;2;6;5;10;10; ;1;1;1;4; ;5;1;2; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;144,874313459483;3; ;68;1;0;0; ; ; ; ; ;010150004502;01015000450205001;010150004502050011;01015000450205001105;202412
1;10150;004502;050;02;1;01;1;58;1;1;10;1;2; ; ; ;2;8;3; ;1;20910507;6;3;170;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9311;5249;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;7;6;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1;600;2; ;100; ; ; ; ; ; ; ;2; ;2; ;1;400;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;5;1;0;1;7;6;0;4;0;1;2712;144,874313459483;5;500;860,2;0;0;1;1; ;1;5;18;010150004502;01015000450205002;010150004502050021;01015000450205002101;202412
1;10150;004502;050;02;1;02;2;53;2;1;10;1;2; ; ; ;2;8;3; ;1;20410304;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8411;3343;1; ; ; ;1;2;2;2;1;1;1;2;2;1;1;1;20;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1000;120;1;6; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ;2; ; ; ;1;3;1;0;1;5;0;20;5;0;1;2712;144,874313459483;5;1126;860,2;0;0;1;1; ;1;3;15;010150004502;01015000450205002;010150004502050021;01015000450205002102;202412
