"ingreso_monetario_hogar","fexp"
565,130.764008763123
590,168.350221264743
320.9,257.673296179487
602.806666666667,121.050898863219
1030,110.455105292129
1677.83333333333,115.827149852487
376,136.619554268815
450,151.258500218886
206.5,148.268564761507
1031.66666666667,134.636687008019
400,134.636687008019
2834.17,149.47808134592
984.663333333333,144.668258353368
556.83,144.668258353368
1516.16666666667,167.57810485131
748.14,105.485440044229
351.67,155.919346681756
515.58,150.574834580537
520,150.574834580537
816,131.540711584409
600,141.41926304727
484.34,131.460179173574
452,281.683139958533
376.666666666667,281.683139958533
460,125.019780793161
335,148.436927268456
545,233.803226418378
301.67,129.612285764556
1687.39333333333,131.063868819925
977.5,278.531644593045
430,131.687502435462
710,131.687502435462
1018,293.90963241487
355,293.90963241487
216.67,122.360169775349
1466.54,252.398425374871
1113.06666666667,113.662541063036
1551.33666666667,144.063914620004
488.423333333333,144.063914620004
645,292.151487748228
1027.4,123.503201636629
533.333333333333,123.503201636629
1331.29333333333,114.435203122336
647.976666666667,131.145244940275
929.493333333333,131.145244940275
633.996666666667,191.961325517918
